child_id,synthetic_nik,synthetic_name,synthetic_parent_name,district_id,district_name,posyandu_name,age_months,gender,height_cm,weight_kg,z_haz_score,z_waz_score,nutrition_status,has_exclusive_breastfeeding,water_source_access
CHD-2026-00735,1271865436212478,Tiara Harahap,Aditya Harahap,DIST-13,Medan Barat,Posyandu Melati 6,54,F,103.0,20.07,0.07,-0.39,NORMAL,False,Sumur Terlindung
CHD-2026-00736,1271754583458594,Anisa Siregar,Aisyah Siregar,DIST-14,Medan Timur,Posyandu Melati 3,49,M,98.2,20.56,-0.37,1.19,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00737,1271695586002297,Galang Siregar,Dewi Siregar,DIST-17,Medan Maimun,Posyandu Melati 5,57,F,103.9,19.99,-0.34,-1.15,NORMAL,False,PDAM
CHD-2026-00738,1271765485095841,Dewi Sembiring,Nurul Sembiring,DIST-05,Medan Tembung,Posyandu Melati 2,42,M,84.9,16.26,-3.15,-1.13,SEVERELY_STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-00739,1271621990748612,Siti Tarigan,Anisa Tarigan,DIST-17,Medan Maimun,Posyandu Melati 6,48,F,100.9,17.99,0.77,-0.92,NORMAL,False,PDAM
CHD-2026-00740,1271945853633941,Galang Pratama,Siti Pratama,DIST-03,Medan Marelan,Posyandu Melati 7,56,M,93.4,19.23,-3.59,-1.61,SEVERELY_STUNTED,False,PDAM
CHD-2026-00741,1271688941438371,Dewi Sitorus,Aditya Sitorus,DIST-14,Medan Timur,Posyandu Melati 6,45,F,97.8,18.04,0.44,-0.19,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00742,1271873719142742,Dimas Nasution,Rizky Nasution,DIST-06,Medan Denai,Posyandu Melati 1,33,M,82.4,13.46,-1.91,-1.63,POTENTIAL_RISK,False,PDAM
CHD-2026-00743,1271688254117637,Putri Pangaribuan,Tiara Pangaribuan,DIST-01,Medan Belawan,Posyandu Melati 5,48,F,93.3,16.67,-1.75,-2.11,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00744,1271481918923049,Lestari Hutapea,Rian Hutapea,DIST-20,Medan Petisah,Posyandu Melati 4,14,M,66.4,10.89,-2.8,0.36,STUNTED,True,Air Sungai / Tak Terlindung
CHD-2026-00745,1271932522054961,Budi Lubis,Tiara Lubis,DIST-07,Medan Amplas,Posyandu Melati 2,33,M,90.0,12.44,0.64,-2.56,NORMAL,False,PDAM
CHD-2026-00746,1271122221153721,Fajar Ginting,Anisa Ginting,DIST-15,Medan Perjuangan,Posyandu Melati 8,15,F,77.5,9.69,0.67,-0.96,NORMAL,False,PDAM
CHD-2026-00747,1271476970917418,Aditya Lubis,Dimas Lubis,DIST-15,Medan Perjuangan,Posyandu Melati 1,9,F,73.2,8.36,0.65,-0.81,NORMAL,True,Sumur Terlindung
CHD-2026-00748,1271847247835764,Anisa Sembiring,Tiara Sembiring,DIST-14,Medan Timur,Posyandu Melati 7,8,F,68.9,8.58,-0.56,-0.38,NORMAL,False,Sumur Terlindung
CHD-2026-00749,1271771199437914,Tiara Lubis,Aisyah Lubis,DIST-20,Medan Petisah,Posyandu Melati 2,42,F,90.3,18.41,-1.36,0.83,POTENTIAL_RISK,False,PDAM
CHD-2026-00750,1271246188236681,Anisa Pasaribu,Tiara Pasaribu,DIST-21,Medan Area,Posyandu Melati 1,34,F,82.7,14.14,-2.04,-1.24,STUNTED,False,PDAM
CHD-2026-00751,1271396322944599,Tiara Sitorus,Rafi Sitorus,DIST-07,Medan Amplas,Posyandu Melati 8,43,F,94.5,16.15,-0.21,-1.46,NORMAL,False,PDAM
CHD-2026-00752,1271709386033654,Rian Sinaga,Lestari Sinaga,DIST-10,Medan Selayang,Posyandu Melati 5,45,M,97.9,19.36,0.46,1.01,NORMAL,False,Sumur Terlindung
CHD-2026-00753,1271352639079063,Tiara Nasution,Putri Nasution,DIST-03,Medan Marelan,Posyandu Melati 8,12,F,74.0,6.51,0.21,-3.18,NORMAL,False,PDAM
CHD-2026-00754,1271434743873598,Aisyah Pratama,Lestari Pratama,DIST-18,Medan Polonia,Posyandu Melati 2,17,M,76.1,11.98,-0.27,0.66,NORMAL,False,Sumur Terlindung
CHD-2026-00755,1271386099905224,Nurul Siregar,Zahra Siregar,DIST-20,Medan Petisah,Posyandu Melati 1,27,F,78.0,14.1,-1.97,0.31,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00756,1271986404222706,Kevin Pasaribu,Fajar Pasaribu,DIST-18,Medan Polonia,Posyandu Melati 8,51,M,101.8,17.79,0.36,-1.78,NORMAL,False,Sumur Terlindung
CHD-2026-00757,1271889201502669,Siti Simanjuntak,Melati Simanjuntak,DIST-04,Medan Deli,Posyandu Melati 2,58,M,105.3,20.53,-0.11,-0.88,NORMAL,False,PDAM
CHD-2026-00758,1271308637295786,Dimas Pasaribu,Lestari Pasaribu,DIST-04,Medan Deli,Posyandu Melati 8,51,F,99.7,17.29,-0.32,-2.23,NORMAL,False,Sumur Terlindung
CHD-2026-00759,1271529589523257,Fajar Pangaribuan,Lestari Pangaribuan,DIST-04,Medan Deli,Posyandu Melati 8,13,M,71.4,6.91,-0.9,-3.04,NORMAL,False,Sumur Terlindung
CHD-2026-00760,1271534006879274,Nurul Sembiring,Tiara Sembiring,DIST-01,Medan Belawan,Posyandu Melati 5,16,M,64.4,9.64,-3.93,-1.24,SEVERELY_STUNTED,False,Sumur Terlindung
CHD-2026-00761,1271298897949677,Lestari Pangaribuan,Nurul Pangaribuan,DIST-14,Medan Timur,Posyandu Melati 3,32,M,89.1,14.44,0.56,-0.51,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00762,1271769332066927,Anisa Pasaribu,Rafi Pasaribu,DIST-14,Medan Timur,Posyandu Melati 3,7,F,67.5,7.66,-0.79,-0.99,NORMAL,True,Sumur Terlindung
CHD-2026-00763,1271505211613692,Rizky Siregar,Bayu Siregar,DIST-17,Medan Maimun,Posyandu Melati 7,33,M,82.6,14.08,-1.85,-1.06,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00764,1271177622889516,Fajar Pasaribu,Aditya Pasaribu,DIST-21,Medan Area,Posyandu Melati 7,24,F,81.1,11.6,-0.24,-1.28,NORMAL,False,Sumur Terlindung
CHD-2026-00765,1271777400513406,Lestari Pratama,Kevin Pratama,DIST-11,Medan Sunggal,Posyandu Melati 8,50,F,100.9,19.05,0.31,-0.41,NORMAL,False,Sumur Terlindung
CHD-2026-00766,1271935636216656,Melati Simanjuntak,Melati Simanjuntak,DIST-18,Medan Polonia,Posyandu Melati 4,57,F,104.7,21.81,-0.05,0.51,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00767,1271598603213064,Aisyah Tarigan,Bayu Tarigan,DIST-03,Medan Marelan,Posyandu Melati 4,39,F,87.5,16.37,-1.59,-0.34,POTENTIAL_RISK,False,PDAM
CHD-2026-00768,1271912678001383,Dewi Tarigan,Bayu Tarigan,DIST-18,Medan Polonia,Posyandu Melati 4,7,F,67.3,8.65,-0.87,-0.09,NORMAL,False,Sumur Terlindung
CHD-2026-00769,1271573723749314,Siti Hutapea,Aisyah Hutapea,DIST-17,Medan Maimun,Posyandu Melati 1,28,M,80.1,12.01,-1.5,-1.81,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00770,1271105751596553,Rafi Harahap,Aditya Harahap,DIST-04,Medan Deli,Posyandu Melati 6,21,M,76.8,8.69,-0.97,-3.23,NORMAL,False,PDAM
CHD-2026-00771,1271768733375057,Fajar Hutapea,Rian Hutapea,DIST-19,Medan Baru,Posyandu Melati 4,12,F,71.2,7.62,-0.72,-2.16,NORMAL,False,Sumur Terlindung
CHD-2026-00772,1271201967292018,Anisa Sembiring,Anisa Sembiring,DIST-05,Medan Tembung,Posyandu Melati 8,33,M,88.2,15.47,0.04,0.2,NORMAL,False,PDAM
CHD-2026-00773,1271617168139502,Lestari Pangaribuan,Galang Pangaribuan,DIST-03,Medan Marelan,Posyandu Melati 5,55,F,97.6,20.09,-1.98,-0.6,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00774,1271639638293668,Anisa Ginting,Tiara Ginting,DIST-21,Medan Area,Posyandu Melati 8,15,M,76.4,10.95,0.31,0.18,NORMAL,False,PDAM
CHD-2026-00775,1271685963491534,Galang Siregar,Dimas Siregar,DIST-17,Medan Maimun,Posyandu Melati 6,53,M,100.6,20.23,-0.5,-0.02,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00776,1271242267377055,Melati Sembiring,Anisa Sembiring,DIST-04,Medan Deli,Posyandu Melati 1,42,F,88.9,16.3,-1.84,-1.09,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00777,1271484082618961,Lestari Harahap,Lestari Harahap,DIST-04,Medan Deli,Posyandu Melati 3,7,M,65.0,6.57,-1.62,-1.98,POTENTIAL_RISK,False,PDAM
CHD-2026-00778,1271721021873004,Dewi Lubis,Putri Lubis,DIST-10,Medan Selayang,Posyandu Melati 2,41,F,92.5,17.13,-0.41,-0.11,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00779,1271825743486534,Tiara Tambunan,Dewi Tambunan,DIST-14,Medan Timur,Posyandu Melati 8,56,F,106.1,20.45,0.64,-0.5,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00780,1271747673768551,Fajar Simanjuntak,Fajar Simanjuntak,DIST-20,Medan Petisah,Posyandu Melati 8,54,F,103.7,20.76,0.31,0.24,NORMAL,False,PDAM
CHD-2026-00781,1271957538807711,Rizky Simanjuntak,Melati Simanjuntak,DIST-11,Medan Sunggal,Posyandu Melati 7,30,M,93.7,11.64,2.57,-2.6,NORMAL,False,PDAM
CHD-2026-00782,1271921928303713,Rafi Hutapea,Kevin Hutapea,DIST-02,Medan Labuhan,Posyandu Melati 5,51,M,94.8,20.11,-1.97,0.33,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00783,1271896681541866,Zahra Siregar,Dimas Siregar,DIST-04,Medan Deli,Posyandu Melati 8,42,M,89.9,17.27,-1.49,-0.21,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00784,1271331198955504,Siti Pangaribuan,Zahra Pangaribuan,DIST-01,Medan Belawan,Posyandu Melati 4,56,M,101.2,22.0,-1.01,0.91,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00785,1271874359967583,Rafi Siregar,Zahra Siregar,DIST-19,Medan Baru,Posyandu Melati 8,43,M,90.1,18.77,-1.67,0.92,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00786,1271631252259649,Bayu Sinaga,Putri Sinaga,DIST-01,Medan Belawan,Posyandu Melati 5,26,F,85.5,10.75,0.77,-2.5,NORMAL,False,PDAM
CHD-2026-00787,1271282915425187,Zahra Nasution,Dewi Nasution,DIST-04,Medan Deli,Posyandu Melati 3,55,M,103.0,18.3,-0.17,-2.23,NORMAL,False,PDAM
CHD-2026-00788,1271512902721445,Putri Pratama,Melati Pratama,DIST-14,Medan Timur,Posyandu Melati 5,51,M,98.6,18.58,-0.68,-1.07,NORMAL,False,PDAM
CHD-2026-00789,1271434937542981,Fajar Sinaga,Bayu Sinaga,DIST-11,Medan Sunggal,Posyandu Melati 4,9,M,61.2,9.08,-3.37,-0.16,SEVERELY_STUNTED,True,Sumur Terlindung
CHD-2026-00790,1271174337998615,Rian Siregar,Kevin Siregar,DIST-17,Medan Maimun,Posyandu Melati 2,41,F,92.0,18.12,-0.58,0.8,NORMAL,False,Sumur Terlindung
CHD-2026-00791,1271446809902663,Nurul Pasaribu,Budi Pasaribu,DIST-14,Medan Timur,Posyandu Melati 5,21,M,79.7,14.14,-0.01,1.71,NORMAL,False,Sumur Terlindung
CHD-2026-00792,1271576666923755,Galang Lubis,Fajar Lubis,DIST-21,Medan Area,Posyandu Melati 7,56,M,102.4,19.99,-0.61,-0.92,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00793,1271699696595739,Rafi Pratama,Budi Pratama,DIST-18,Medan Polonia,Posyandu Melati 1,47,M,96.0,17.72,-0.64,-0.94,NORMAL,False,PDAM
CHD-2026-00794,1271974986196757,Kevin Tambunan,Kevin Tambunan,DIST-16,Medan Kota,Posyandu Melati 5,59,M,97.1,20.89,-3.07,-0.78,SEVERELY_STUNTED,False,PDAM
CHD-2026-00795,1271215145073014,Aditya Siregar,Dewi Siregar,DIST-18,Medan Polonia,Posyandu Melati 5,59,M,97.8,21.79,-2.83,0.03,STUNTED,False,Air Sungai / Tak Terlindung
CHD-2026-00796,1271974592795282,Melati Tarigan,Bayu Tarigan,DIST-07,Medan Amplas,Posyandu Melati 5,54,F,96.0,18.44,-2.27,-1.88,STUNTED,False,PDAM
CHD-2026-00797,1271864444121260,Bayu Lubis,Rafi Lubis,DIST-11,Medan Sunggal,Posyandu Melati 1,50,M,95.9,18.57,-1.35,-0.85,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00798,1271626827889011,Budi Pangaribuan,Putri Pangaribuan,DIST-01,Medan Belawan,Posyandu Melati 2,54,F,99.0,20.27,-1.27,-0.21,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00799,1271955668013022,Rizky Tarigan,Budi Tarigan,DIST-21,Medan Area,Posyandu Melati 6,28,F,80.4,13.69,-1.41,-0.28,POTENTIAL_RISK,False,PDAM
CHD-2026-00800,1271345661731153,Siti Ginting,Lestari Ginting,DIST-01,Medan Belawan,Posyandu Melati 5,20,M,84.7,10.92,1.91,-0.98,NORMAL,False,PDAM
CHD-2026-00801,1271396177956947,Dewi Simanjuntak,Nurul Simanjuntak,DIST-20,Medan Petisah,Posyandu Melati 8,8,F,68.7,7.54,-0.65,-1.32,NORMAL,True,PDAM
CHD-2026-00802,1271826246299093,Rian Siregar,Kevin Siregar,DIST-21,Medan Area,Posyandu Melati 3,16,M,73.3,9.05,-0.96,-1.77,NORMAL,True,Sumur Terlindung
CHD-2026-00803,1271396484895494,Fajar Harahap,Aditya Harahap,DIST-03,Medan Marelan,Posyandu Melati 5,18,M,75.6,10.45,-0.66,-0.95,NORMAL,False,PDAM
CHD-2026-00804,1271659853567666,Aisyah Sembiring,Bayu Sembiring,DIST-14,Medan Timur,Posyandu Melati 8,23,M,71.4,11.86,-3.24,-0.81,SEVERELY_STUNTED,False,PDAM
CHD-2026-00805,1271636582728354,Nurul Pratama,Kevin Pratama,DIST-02,Medan Labuhan,Posyandu Melati 7,26,M,83.5,11.62,0.09,-1.71,NORMAL,False,PDAM
CHD-2026-00806,1271388230447943,Aditya Simanjuntak,Budi Simanjuntak,DIST-03,Medan Marelan,Posyandu Melati 4,10,M,66.8,6.68,-1.74,-2.57,POTENTIAL_RISK,True,PDAM
CHD-2026-00807,1271659473111393,Siti Pratama,Tiara Pratama,DIST-03,Medan Marelan,Posyandu Melati 5,43,F,85.7,17.58,-3.14,-0.16,SEVERELY_STUNTED,False,PDAM
CHD-2026-00808,1271526449184878,Nurul Sitorus,Aisyah Sitorus,DIST-16,Medan Kota,Posyandu Melati 2,10,F,69.9,9.83,-0.71,0.3,NORMAL,False,Sumur Terlindung
CHD-2026-00809,1271584284972065,Aisyah Pasaribu,Aisyah Pasaribu,DIST-03,Medan Marelan,Posyandu Melati 1,56,M,106.6,20.94,0.81,-0.06,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00810,1271905528162077,Aisyah Harahap,Melati Harahap,DIST-15,Medan Perjuangan,Posyandu Melati 1,12,M,69.2,9.24,-1.41,-0.69,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00811,1271397287001173,Siti Tambunan,Anisa Tambunan,DIST-13,Medan Barat,Posyandu Melati 8,35,F,85.5,14.14,-1.35,-1.46,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00812,1271938086021425,Melati Siregar,Bayu Siregar,DIST-20,Medan Petisah,Posyandu Melati 4,35,F,89.4,14.23,-0.04,-1.38,NORMAL,False,PDAM
CHD-2026-00813,1271859277634172,Melati Hutapea,Rizky Hutapea,DIST-01,Medan Belawan,Posyandu Melati 5,42,M,82.8,14.9,-3.85,-2.36,SEVERELY_STUNTED,False,PDAM
CHD-2026-00814,1271412443601722,Melati Ginting,Putri Ginting,DIST-16,Medan Kota,Posyandu Melati 5,9,M,68.7,10.48,-0.85,1.12,NORMAL,False,Sumur Terlindung
CHD-2026-00815,1271799131663385,Lestari Harahap,Aditya Harahap,DIST-21,Medan Area,Posyandu Melati 5,15,F,71.6,10.48,-1.31,-0.24,POTENTIAL_RISK,False,PDAM
CHD-2026-00816,1271173489189308,Galang Tambunan,Fajar Tambunan,DIST-01,Medan Belawan,Posyandu Melati 7,58,M,101.2,21.44,-1.47,-0.05,POTENTIAL_RISK,False,PDAM
CHD-2026-00817,1271532985538794,Dimas Simanjuntak,Rizky Simanjuntak,DIST-07,Medan Amplas,Posyandu Melati 6,50,F,101.6,19.92,0.52,0.38,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00818,1271634445823658,Bayu Tambunan,Dewi Tambunan,DIST-19,Medan Baru,Posyandu Melati 1,12,F,66.2,9.8,-2.4,-0.18,STUNTED,False,PDAM
CHD-2026-00819,1271697542274492,Nurul Hutapea,Nurul Hutapea,DIST-01,Medan Belawan,Posyandu Melati 6,21,F,78.5,11.18,-0.39,-0.97,NORMAL,False,PDAM
CHD-2026-00820,1271194752711491,Budi Sitorus,Budi Sitorus,DIST-06,Medan Denai,Posyandu Melati 3,41,M,93.1,16.2,-0.19,-0.95,NORMAL,False,PDAM
CHD-2026-00821,1271151311274262,Aditya Pasaribu,Lestari Pasaribu,DIST-07,Medan Amplas,Posyandu Melati 3,18,F,72.5,8.47,-1.69,-2.75,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-00822,1271412872144211,Bayu Sembiring,Zahra Sembiring,DIST-06,Medan Denai,Posyandu Melati 5,7,M,64.9,10.85,-1.68,1.91,POTENTIAL_RISK,True,PDAM
CHD-2026-00823,1271533204495998,Rian Pangaribuan,Siti Pangaribuan,DIST-05,Medan Tembung,Posyandu Melati 6,35,M,85.2,12.35,-1.44,-3.09,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00824,1271658454762071,Galang Simanjuntak,Melati Simanjuntak,DIST-06,Medan Denai,Posyandu Melati 3,13,M,73.9,10.16,-0.08,-0.08,NORMAL,True,PDAM
CHD-2026-00825,1271647670445006,Lestari Sitorus,Melati Sitorus,DIST-13,Medan Barat,Posyandu Melati 5,8,M,73.2,8.81,0.87,-0.17,NORMAL,True,PDAM
CHD-2026-00826,1271757124549011,Kevin Sembiring,Fajar Sembiring,DIST-02,Medan Labuhan,Posyandu Melati 8,19,M,77.7,12.55,-0.18,0.73,NORMAL,True,PDAM
CHD-2026-00827,1271765868193932,Galang Sitorus,Tiara Sitorus,DIST-13,Medan Barat,Posyandu Melati 8,26,F,78.7,11.61,-1.5,-1.72,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00828,1271617691021599,Tiara Harahap,Aditya Harahap,DIST-16,Medan Kota,Posyandu Melati 4,19,M,73.0,10.84,-1.77,-0.83,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00829,1271586991253575,Dimas Harahap,Anisa Harahap,DIST-13,Medan Barat,Posyandu Melati 5,59,F,109.4,21.63,1.04,-0.11,NORMAL,False,Sumur Terlindung
CHD-2026-00830,1271764686534771,Rizky Harahap,Rafi Harahap,DIST-05,Medan Tembung,Posyandu Melati 8,43,M,94.2,14.52,-0.3,-2.93,NORMAL,False,Sumur Terlindung
CHD-2026-00831,1271655288187021,Anisa Ginting,Rafi Ginting,DIST-11,Medan Sunggal,Posyandu Melati 6,57,F,100.8,18.36,-1.38,-2.62,POTENTIAL_RISK,False,PDAM
CHD-2026-00832,1271437767032243,Putri Ginting,Nurul Ginting,DIST-01,Medan Belawan,Posyandu Melati 5,28,M,84.9,14.37,0.09,0.34,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00833,1271453388042612,Zahra Pangaribuan,Rizky Pangaribuan,DIST-17,Medan Maimun,Posyandu Melati 6,13,M,74.6,8.17,0.16,-1.89,NORMAL,True,Sumur Terlindung
CHD-2026-00834,1271424174205496,Dimas Pangaribuan,Bayu Pangaribuan,DIST-11,Medan Sunggal,Posyandu Melati 5,18,M,81.1,10.51,1.16,-0.9,NORMAL,True,Sumur Terlindung
CHD-2026-00835,1271619617841194,Lestari Simanjuntak,Rian Simanjuntak,DIST-10,Medan Selayang,Posyandu Melati 7,36,M,84.6,14.3,-1.87,-1.54,POTENTIAL_RISK,False,PDAM
CHD-2026-00836,1271859241548679,Tiara Lubis,Galang Lubis,DIST-07,Medan Amplas,Posyandu Melati 6,52,F,97.4,19.07,-1.33,-0.85,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00837,1271365599908372,Dimas Sinaga,Anisa Sinaga,DIST-11,Medan Sunggal,Posyandu Melati 6,41,M,91.4,14.87,-0.76,-2.16,NORMAL,False,PDAM
CHD-2026-00838,1271739497676810,Dewi Hutapea,Budi Hutapea,DIST-05,Medan Tembung,Posyandu Melati 7,27,M,85.5,12.53,0.55,-1.11,NORMAL,False,Sumur Terlindung
CHD-2026-00839,1271851243681527,Zahra Harahap,Bayu Harahap,DIST-13,Medan Barat,Posyandu Melati 6,14,M,70.4,11.08,-1.46,0.52,POTENTIAL_RISK,False,Air Sungai / Tak Terlindung
CHD-2026-00840,1271592974878778,Rian Siregar,Zahra Siregar,DIST-07,Medan Amplas,Posyandu Melati 8,12,F,66.8,7.06,-2.21,-2.68,STUNTED,False,PDAM
CHD-2026-00841,1271987326729005,Zahra Nasution,Aisyah Nasution,DIST-04,Medan Deli,Posyandu Melati 4,7,M,71.1,9.72,0.4,0.89,NORMAL,True,Air Sungai / Tak Terlindung
CHD-2026-00842,1271477916099591,Dewi Lubis,Nurul Lubis,DIST-13,Medan Barat,Posyandu Melati 1,10,F,68.5,8.69,-1.17,-0.74,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00843,1271602646632814,Bayu Sembiring,Anisa Sembiring,DIST-06,Medan Denai,Posyandu Melati 8,14,F,68.0,9.39,-2.27,-1.01,STUNTED,True,PDAM
CHD-2026-00844,1271495531958778,Fajar Sembiring,Dimas Sembiring,DIST-07,Medan Amplas,Posyandu Melati 4,16,F,72.1,9.89,-1.38,-1.01,POTENTIAL_RISK,False,PDAM
CHD-2026-00845,1271617342295044,Fajar Ginting,Rizky Ginting,DIST-01,Medan Belawan,Posyandu Melati 8,39,F,89.9,13.9,-0.8,-2.59,NORMAL,False,Sumur Terlindung
CHD-2026-00846,1271467776938476,Aisyah Hutapea,Rizky Hutapea,DIST-19,Medan Baru,Posyandu Melati 7,28,F,82.2,11.39,-0.8,-2.38,NORMAL,False,Sumur Terlindung
CHD-2026-00847,1271898688628079,Anisa Lubis,Putri Lubis,DIST-06,Medan Denai,Posyandu Melati 3,35,F,85.5,14.52,-1.34,-1.12,POTENTIAL_RISK,False,Sumur Terlindung
CHD-2026-00848,1271402656035485,Rian Hutapea,Aisyah Hutapea,DIST-04,Medan Deli,Posyandu Melati 2,46,F,94.8,17.49,-0.81,-0.92,NORMAL,False,Sumur Terlindung
CHD-2026-00849,1271254866432253,Tiara Sinaga,Zahra Sinaga,DIST-07,Medan Amplas,Posyandu Melati 6,54,M,103.5,17.66,0.23,-2.58,NORMAL,False,Sumur Terlindung
CHD-2026-00850,1271155846171437,Kevin Lubis,Galang Lubis,DIST-06,Medan Denai,Posyandu Melati 7,10,F,64.0,9.02,-2.66,-0.44,STUNTED,False,Sumur Terlindung
CHD-2026-00851,1271422202533236,Rian Pratama,Budi Pratama,DIST-07,Medan Amplas,Posyandu Melati 8,26,F,73.6,12.73,-3.2,-0.7,SEVERELY_STUNTED,False,Sumur Terlindung
CHD-2026-00852,1271662470688713,Zahra Pangaribuan,Nurul Pangaribuan,DIST-03,Medan Marelan,Posyandu Melati 3,58,F,98.5,22.22,-2.35,0.65,STUNTED,False,PDAM
CHD-2026-00853,1271472301829759,Melati Siregar,Putri Siregar,DIST-01,Medan Belawan,Posyandu Melati 3,53,F,99.2,18.46,-0.98,-1.63,NORMAL,False,PDAM
CHD-2026-00854,1271552865834549,Kevin Nasution,Rafi Nasution,DIST-01,Medan Belawan,Posyandu Melati 4,51,M,101.2,16.94,0.16,-2.55,NORMAL,False,Sumur Terlindung
CHD-2026-00855,1271598238806051,Galang Pangaribuan,Siti Pangaribuan,DIST-02,Medan Labuhan,Posyandu Melati 1,34,M,82.2,12.58,-2.19,-2.65,STUNTED,False,PDAM
CHD-2026-00856,1271573501274276,Dimas Pasaribu,Nurul Pasaribu,DIST-13,Medan Barat,Posyandu Melati 7,11,M,67.8,9.07,-1.64,-0.62,POTENTIAL_RISK,True,Air Sungai / Tak Terlindung
CHD-2026-00857,1271382012953750,Dimas Pangaribuan,Rizky Pangaribuan,DIST-11,Medan Sunggal,Posyandu Melati 1,52,M,101.4,20.47,0.01,0.43,NORMAL,False,Sumur Terlindung
CHD-2026-00858,1271902987544393,Bayu Sitorus,Zahra Sitorus,DIST-04,Medan Deli,Posyandu Melati 7,40,F,83.4,15.5,-3.21,-1.37,SEVERELY_STUNTED,False,PDAM
CHD-2026-00859,1271321157227588,Siti Sitorus,Bayu Sitorus,DIST-07,Medan Amplas,Posyandu Melati 1,47,F,91.5,17.51,-2.12,-1.12,STUNTED,False,PDAM
CHD-2026-00860,1271937542167045,Nurul Siregar,Kevin Siregar,DIST-15,Medan Perjuangan,Posyandu Melati 4,8,M,76.4,8.41,1.94,-0.53,NORMAL,False,PDAM
CHD-2026-00861,1271822797875127,Tiara Siregar,Zahra Siregar,DIST-20,Medan Petisah,Posyandu Melati 7,12,F,75.2,11.83,0.61,1.66,NORMAL,True,PDAM
CHD-2026-00862,1271184513831289,Bayu Sembiring,Tiara Sembiring,DIST-21,Medan Area,Posyandu Melati 7,44,F,97.5,16.58,0.58,-1.29,NORMAL,False,Sumur Terlindung
CHD-2026-00863,1271391222433032,Galang Tambunan,Budi Tambunan,DIST-08,Medan Johor,Posyandu Melati 7,25,M,76.5,12.58,-2.01,-0.61,STUNTED,False,Sumur Terlindung
CHD-2026-00864,1271576229525859,Rizky Pratama,Fajar Pratama,DIST-20,Medan Petisah,Posyandu Melati 7,18,M,74.3,9.15,-1.1,-2.14,POTENTIAL_RISK,True,Sumur Terlindung
CHD-2026-00865,1271273916366202,Melati Ginting,Bayu Ginting,DIST-08,Medan Johor,Posyandu Melati 7,47,M,97.2,18.44,-0.24,-0.28,NORMAL,False,Sumur Terlindung
CHD-2026-00866,1271533540164372,Budi Lubis,Bayu Lubis,DIST-10,Medan Selayang,Posyandu Melati 4,40,M,97.8,16.03,1.61,-0.89,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00867,1271764372604007,Melati Sembiring,Rian Sembiring,DIST-08,Medan Johor,Posyandu Melati 2,34,M,88.2,14.07,-0.2,-1.3,NORMAL,False,Air Sungai / Tak Terlindung
CHD-2026-00868,1271362316602503,Dimas Pratama,Fajar Pratama,DIST-03,Medan Marelan,Posyandu Melati 4,17,M,77.0,9.93,0.04,-1.2,NORMAL,True,Sumur Terlindung
CHD-2026-00869,1271415446133890,Dewi Nasution,Dimas Nasution,DIST-15,Medan Perjuangan,Posyandu Melati 5,44,M,89.4,17.05,-2.15,-0.87,STUNTED,False,PDAM
CHD-2026-00870,1271204770487524,Dimas Harahap,Tiara Harahap,DIST-15,Medan Perjuangan,Posyandu Melati 8,30,M,85.0,13.87,-0.32,-0.57,NORMAL,False,Sumur Terlindung
